# "Fiber Length" 	 "Sig_Fwd (185.0000 THz)" 	 "Sig_Fwd (185.1000 THz)" 	 "Sig_Fwd (185.2000 THz)" 	 "Sig_Fwd (185.3000 THz)" 	 "Sig_Fwd (185.4000 THz)" 	 "Sig_Fwd (185.5000 THz)" 	 "Sig_Fwd (185.6000 THz)" 	 "Sig_Fwd (185.7000 THz)" 	 "Sig_Fwd (185.8000 THz)" 	 "Sig_Fwd (185.9000 THz)" 	 "Sig_Fwd (186.0000 THz)" 	 "Sig_Fwd (186.1000 THz)" 	 "Sig_Fwd (186.2000 THz)" 	 "Sig_Fwd (186.3000 THz)" 	 "Sig_Fwd (186.4000 THz)" 	 "Sig_Fwd (186.5000 THz)" 	 "Sig_Fwd (186.6000 THz)" 	 "Sig_Fwd (186.7000 THz)" 	 "Sig_Fwd (186.8000 THz)" 	 "Sig_Fwd (186.9000 THz)" 	 "Sig_Fwd (187.0000 THz)" 	 "Sig_Fwd (187.1000 THz)" 	 "Sig_Fwd (187.2000 THz)" 	 "Sig_Fwd (187.3000 THz)" 	 "Sig_Fwd (187.4000 THz)" 	 "Sig_Fwd (187.5000 THz)" 	 "Sig_Fwd (187.6000 THz)" 	 "Sig_Fwd (187.7000 THz)" 	 "Sig_Fwd (187.8000 THz)" 	 "Sig_Fwd (187.9000 THz)" 	 "Sig_Fwd (188.0000 THz)" 	 "Sig_Fwd (188.1000 THz)" 	 "Sig_Fwd (188.2000 THz)" 	 "Sig_Fwd (188.3000 THz)" 	 "Sig_Fwd (188.4000 THz)" 	 "Sig_Fwd (188.5000 THz)" 	 "Sig_Fwd (188.6000 THz)" 	 "Sig_Fwd (188.7000 THz)" 	 "Sig_Fwd (188.8000 THz)" 	 "Sig_Fwd (188.9000 THz)" 	 "Sig_Fwd (189.0000 THz)" 	 "Sig_Fwd (189.1000 THz)" 	 "Sig_Fwd (189.2000 THz)" 	 "Sig_Fwd (189.3000 THz)" 	 "Sig_Fwd (189.4000 THz)" 	 "Sig_Fwd (189.5000 THz)" 	 "Sig_Fwd (189.6000 THz)" 	 "Sig_Fwd (189.7000 THz)" 	 "Sig_Fwd (189.8000 THz)" 	 "Sig_Fwd (189.9000 THz)" 	 "Sig_Fwd (190.0000 THz)" 	 "Sig_Fwd (190.1000 THz)" 	 "Sig_Fwd (190.2000 THz)" 	 "Sig_Fwd (190.3000 THz)" 	 "Sig_Fwd (190.4000 THz)" 	 "Sig_Fwd (190.5000 THz)" 	 "Sig_Fwd (190.6000 THz)" 	 "Sig_Fwd (190.7000 THz)" 	 "Sig_Fwd (190.8000 THz)" 	 "Sig_Fwd (190.9000 THz)" 	 "Sig_Fwd (191.0000 THz)" 	 "Sig_Fwd (191.1000 THz)" 	 "Sig_Fwd (191.2000 THz)" 	 "Sig_Fwd (191.3000 THz)" 	 "Sig_Fwd (191.4000 THz)" 	 "Sig_Fwd (191.5000 THz)" 	 "Sig_Fwd (191.6000 THz)" 	 "Sig_Fwd (191.7000 THz)" 	 "Sig_Fwd (191.8000 THz)" 	 "Sig_Fwd (191.9000 THz)" 	 "Sig_Fwd (192.0000 THz)" 	 "Sig_Fwd (192.1000 THz)" 	 "Sig_Fwd (192.2000 THz)" 	 "Sig_Fwd (192.3000 THz)" 	 "Sig_Fwd (192.4000 THz)" 	 "Sig_Fwd (192.5000 THz)" 	 "Sig_Fwd (192.6000 THz)" 	 "Sig_Fwd (192.7000 THz)" 	 "Sig_Fwd (192.8000 THz)" 	 "Sig_Fwd (192.9000 THz)" 	 "Sig_Fwd (193.0000 THz)" 	 "Sig_Fwd (193.1000 THz)" 	 "Sig_Fwd (193.2000 THz)" 	 "Sig_Fwd (193.3000 THz)" 	 "Sig_Fwd (193.4000 THz)" 	 "Sig_Fwd (193.5000 THz)" 	 "Sig_Fwd (193.6000 THz)" 	 "Sig_Fwd (193.7000 THz)" 	 "Sig_Fwd (193.8000 THz)" 	 "Sig_Fwd (193.9000 THz)" 	 "Sig_Fwd (194.0000 THz)" 	 "Sig_Fwd (194.1000 THz)" 	 "Sig_Fwd (194.2000 THz)" 	 "Sig_Fwd (194.3000 THz)" 	 "Sig_Fwd (194.4000 THz)" 	 "Sig_Fwd (194.5000 THz)" 	 "Sig_Fwd (194.6000 THz)" 	 "Sig_Fwd (194.7000 THz)" 	 "Sig_Fwd (194.8000 THz)" 	 "Sig_Fwd (194.9000 THz)" 	 "Sig_Bwd (199.6000 THz)" 	 "Sig_Bwd (203.5250 THz)" 	 "Sig_Bwd (205.9000 THz)" 	 "Sig_Bwd (208.3375 THz)" 	 "Sig_Bwd (209.6500 THz)" 	 "Sig_Bwd (210.3750 THz)" 	 "Sig_Bwd (210.9750 THz)" 	 "Sig_Bwd (211.7125 THz)" 	
# (km)           	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	 (dBm)                    	
  0.0000000      	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 17.6644096               	 10.5832777               	 7.2859723                	 4.5869788                	 2.0667849                	 0.4284299                	 -1.0011153               	 -2.6884714               	
  0.0000000      	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 -3.0103000               	 17.6644096               	 10.5832777               	 7.2859723                	 4.5869788                	 2.0667849                	 0.4284299                	 -1.0011153               	 -2.6884714               	
  1.1250000      	 -3.0497168               	 -3.0492868               	 -3.0548373               	 -3.0555704               	 -3.0560952               	 -3.0563825               	 -3.0564148               	 -3.0565436               	 -3.0564821               	 -3.0564787               	 -3.0564375               	 -3.0565015               	 -3.0561739               	 -3.0558462               	 -3.0558670               	 -3.0564021               	 -3.0569827               	 -3.0578099               	 -3.0587520               	 -3.0596362               	 -3.0605351               	 -3.0616405               	 -3.0626056               	 -3.0635214               	 -3.0645066               	 -3.0657018               	 -3.0669422               	 -3.0681383               	 -3.0694896               	 -3.0707925               	 -3.0720679               	 -3.0737140               	 -3.0750670               	 -3.0755094               	 -3.0753968               	 -3.0752667               	 -3.0748583               	 -3.0747229               	 -3.0747820               	 -3.0746228               	 -3.0753855               	 -3.0780010               	 -3.0798551               	 -3.0814426               	 -3.0831421               	 -3.0847510               	 -3.0863175               	 -3.0878001               	 -3.0892969               	 -3.0907593               	 -3.0921159               	 -3.0933946               	 -3.0946460               	 -3.0960060               	 -3.0975454               	 -3.0996711               	 -3.1013521               	 -3.1026503               	 -3.1036666               	 -3.1046870               	 -3.1053556               	 -3.1063869               	 -3.1076494               	 -3.1088531               	 -3.1111743               	 -3.1137019               	 -3.1153977               	 -3.1171024               	 -3.1189074               	 -3.1206808               	 -3.1223982               	 -3.1241352               	 -3.1260116               	 -3.1279221               	 -3.1297877               	 -3.1316408               	 -3.1335637               	 -3.1355057               	 -3.1372261               	 -3.1389076               	 -3.1403816               	 -3.1417790               	 -3.1431554               	 -3.1444657               	 -3.1457906               	 -3.1467724               	 -3.1480973               	 -3.1495102               	 -3.1508918               	 -3.1527649               	 -3.1544695               	 -3.1560324               	 -3.1575721               	 -3.1591492               	 -3.1608154               	 -3.1622424               	 -3.1634141               	 -3.1644538               	 -3.1654492               	 -3.1664727               	 17.9036902               	 10.8674882               	 7.5785968                	 4.8957006                	 2.3889724                	 0.7598489                	 -0.6606028               	 -2.3366661               	
  2.2500000      	 -3.0829589               	 -3.0820194               	 -3.0933758               	 -3.0948295               	 -3.0958577               	 -3.0964021               	 -3.0964266               	 -3.0966490               	 -3.0964772               	 -3.0964236               	 -3.0962917               	 -3.0963756               	 -3.0956549               	 -3.0949332               	 -3.0949270               	 -3.0959778               	 -3.0971217               	 -3.0987724               	 -3.1006596               	 -3.1024272               	 -3.1042247               	 -3.1064466               	 -3.1083785               	 -3.1102088               	 -3.1121828               	 -3.1145894               	 -3.1170896               	 -3.1194987               	 -3.1222293               	 -3.1248619               	 -3.1274398               	 -3.1307783               	 -3.1335101               	 -3.1343653               	 -3.1340717               	 -3.1337392               	 -3.1328327               	 -3.1324914               	 -3.1325532               	 -3.1321650               	 -3.1336820               	 -3.1390271               	 -3.1427990               	 -3.1460194               	 -3.1494684               	 -3.1527292               	 -3.1559021               	 -3.1589019               	 -3.1619325               	 -3.1648930               	 -3.1676362               	 -3.1702182               	 -3.1727439               	 -3.1754954               	 -3.1786175               	 -3.1829447               	 -3.1863545               	 -3.1889738               	 -3.1910080               	 -3.1930495               	 -3.1943657               	 -3.1964310               	 -3.1989731               	 -3.2013927               	 -3.2061188               	 -3.2112770               	 -3.2147196               	 -3.2181798               	 -3.2218456               	 -3.2254442               	 -3.2289272               	 -3.2324506               	 -3.2362594               	 -3.2401390               	 -3.2439273               	 -3.2476890               	 -3.2515934               	 -3.2555366               	 -3.2590234               	 -3.2624305               	 -3.2654109               	 -3.2682319               	 -3.2710068               	 -3.2736435               	 -3.2763098               	 -3.2782718               	 -3.2809417               	 -3.2837929               	 -3.2865828               	 -3.2903913               	 -3.2938504               	 -3.2970158               	 -3.3001323               	 -3.3033242               	 -3.3066994               	 -3.3095808               	 -3.3119339               	 -3.3140147               	 -3.3160050               	 -3.3180527               	 18.1401843               	 11.1512431               	 7.8722062                	 5.2080250                	 2.7164718                	 1.0974299                	 -0.3132845               	 -1.9772873               	
  3.3750000      	 -3.1094762               	 -3.1079439               	 -3.1253782               	 -3.1275401               	 -3.1290505               	 -3.1298218               	 -3.1297980               	 -3.1300790               	 -3.1297470               	 -3.1295953               	 -3.1293214               	 -3.1293799               	 -3.1281983               	 -3.1270135               	 -3.1269305               	 -3.1284776               	 -3.1301677               	 -3.1326389               	 -3.1354754               	 -3.1381264               	 -3.1408230               	 -3.1441736               	 -3.1470746               	 -3.1498180               	 -3.1527852               	 -3.1564206               	 -3.1602016               	 -3.1638420               	 -3.1679823               	 -3.1719739               	 -3.1758842               	 -3.1809650               	 -3.1851029               	 -3.1863389               	 -3.1857903               	 -3.1851765               	 -3.1836745               	 -3.1830505               	 -3.1830535               	 -3.1823609               	 -3.1846230               	 -3.1928202               	 -3.1985785               	 -3.2034803               	 -3.2087320               	 -3.2136895               	 -3.2185110               	 -3.2230639               	 -3.2276670               	 -3.2321630               	 -3.2363241               	 -3.2402350               	 -3.2440589               	 -3.2482353               	 -3.2529860               	 -3.2595953               	 -3.2647842               	 -3.2687480               	 -3.2718001               	 -3.2748620               	 -3.2768012               	 -3.2799021               	 -3.2837408               	 -3.2873880               	 -3.2946070               	 -3.3025055               	 -3.3077493               	 -3.3130194               	 -3.3186051               	 -3.3240836               	 -3.3293831               	 -3.3347447               	 -3.3405453               	 -3.3464553               	 -3.3522267               	 -3.3579556               	 -3.3639032               	 -3.3699095               	 -3.3752111               	 -3.3803902               	 -3.3849109               	 -3.3891831               	 -3.3933787               	 -3.3973574               	 -3.4013811               	 -3.4043208               	 -3.4083560               	 -3.4126717               	 -3.4168975               	 -3.4227081               	 -3.4279748               	 -3.4327845               	 -3.4375167               	 -3.4423626               	 -3.4474916               	 -3.4518553               	 -3.4553989               	 -3.4585209               	 -3.4615048               	 -3.4645768               	 18.3741307               	 11.4351466               	 8.1675315                	 5.5248893                	 3.0503701                	 1.4423520                	 0.0421035                	 -1.6089647               	
  4.5000000      	 -3.1290450               	 -3.1268359               	 -3.1506283               	 -3.1534873               	 -3.1554597               	 -3.1564292               	 -3.1563189               	 -3.1566255               	 -3.1560845               	 -3.1557878               	 -3.1553214               	 -3.1553101               	 -3.1536000               	 -3.1518831               	 -3.1516745               	 -3.1536998               	 -3.1559202               	 -3.1592104               	 -3.1630019               	 -3.1665379               	 -3.1701354               	 -3.1746286               	 -3.1785019               	 -3.1821584               	 -3.1861240               	 -3.1910075               	 -3.1960920               	 -3.2009838               	 -3.2065664               	 -3.2119491               	 -3.2172244               	 -3.2241007               	 -3.2296738               	 -3.2312581               	 -3.2303772               	 -3.2294000               	 -3.2272006               	 -3.2262138               	 -3.2260942               	 -3.2250185               	 -3.2280165               	 -3.2391953               	 -3.2470126               	 -3.2536472               	 -3.2607573               	 -3.2674590               	 -3.2739730               	 -3.2801168               	 -3.2863330               	 -3.2924041               	 -3.2980165               	 -3.3032834               	 -3.3084313               	 -3.3140687               	 -3.3204973               	 -3.3294739               	 -3.3364952               	 -3.3418287               	 -3.3458988               	 -3.3499800               	 -3.3525166               	 -3.3566551               	 -3.3618084               	 -3.3666956               	 -3.3765010               	 -3.3872569               	 -3.3943608               	 -3.4014995               	 -3.4090690               	 -3.4164866               	 -3.4236579               	 -3.4309139               	 -3.4387700               	 -3.4467770               	 -3.4545970               	 -3.4623569               	 -3.4704144               	 -3.4785510               	 -3.4857203               	 -3.4927225               	 -3.4988218               	 -3.5045762               	 -3.5102176               	 -3.5155562               	 -3.5209555               	 -3.5248720               	 -3.5302960               	 -3.5361057               	 -3.5417992               	 -3.5496858               	 -3.5568194               	 -3.5633204               	 -3.5697122               	 -3.5762559               	 -3.5831885               	 -3.5890663               	 -3.5938120               	 -3.5979776               	 -3.6019563               	 -3.6060549               	 18.6052614               	 11.7188921               	 8.4642529                	 5.8459120                	 3.3902339                	 1.7941505                	 0.4050702                	 -1.2322229               	
  5.6250000      	 -3.1410772               	 -3.1381026               	 -3.1685518               	 -3.1720968               	 -3.1745112               	 -3.1756503               	 -3.1754154               	 -3.1757151               	 -3.1749152               	 -3.1744252               	 -3.1737143               	 -3.1735872               	 -3.1712786               	 -3.1689578               	 -3.1685725               	 -3.1710580               	 -3.1737930               	 -3.1779015               	 -3.1826550               	 -3.1870783               	 -3.1915793               	 -3.1972303               	 -3.2020797               	 -3.2066488               	 -3.2116188               	 -3.2177710               	 -3.2241835               	 -3.2303482               	 -3.2374087               	 -3.2442171               	 -3.2508935               	 -3.2596223               	 -3.2666614               	 -3.2685585               	 -3.2672611               	 -3.2658301               	 -3.2628222               	 -3.2613848               	 -3.2610726               	 -3.2595279               	 -3.2632514               	 -3.2775514               	 -3.2875055               	 -3.2959280               	 -3.3049555               	 -3.3134509               	 -3.3217034               	 -3.3294770               	 -3.3373486               	 -3.3450362               	 -3.3521344               	 -3.3587856               	 -3.3652840               	 -3.3724205               	 -3.3805795               	 -3.3920136               	 -3.4009234               	 -3.4076521               	 -3.4127381               	 -3.4178350               	 -3.4209391               	 -3.4261152               	 -3.4326005               	 -3.4387389               	 -3.4512290               	 -3.4649672               	 -3.4739943               	 -3.4830642               	 -3.4926852               	 -3.5021043               	 -3.5112055               	 -3.5204151               	 -3.5303936               	 -3.5405673               	 -3.5505054               	 -3.5603633               	 -3.5706010               	 -3.5809383               	 -3.5900307               	 -3.5989095               	 -3.6066276               	 -3.6138965               	 -3.6210088               	 -3.6277242               	 -3.6345161               	 -3.6394072               	 -3.6462436               	 -3.6535772               	 -3.6607715               	 -3.6708136               	 -3.6798772               	 -3.6881189               	 -3.6962164               	 -3.7045036               	 -3.7132912               	 -3.7207157               	 -3.7266741               	 -3.7318842               	 -3.7368575               	 -3.7419844               	 18.8337746               	 12.0030867               	 8.7631280                	 6.1720968                	 3.7372462                	 2.1541167                	 0.7770055                	 -0.8455478               	
  6.7500000      	 -3.1453487               	 -3.1415194               	 -3.1789308               	 -3.1831515               	 -3.1859889               	 -3.1872708               	 -3.1868753               	 -3.1871380               	 -3.1860305               	 -3.1853002               	 -3.1842933               	 -3.1840055               	 -3.1810285               	 -3.1780321               	 -3.1774198               	 -3.1803487               	 -3.1835834               	 -3.1885108               	 -3.1942346               	 -3.1995485               	 -3.2049567               	 -3.2117819               	 -3.2176117               	 -3.2230936               	 -3.2290746               	 -3.2365172               	 -3.2442836               	 -3.2517439               	 -3.2603196               	 -3.2685910               	 -3.2767071               	 -3.2873484               	 -3.2958854               	 -3.2980586               	 -3.2962568               	 -3.2942772               	 -3.2903438               	 -3.2883638               	 -3.2877855               	 -3.2856819               	 -3.2901200               	 -3.3076874               	 -3.3198599               	 -3.3301275               	 -3.3411339               	 -3.3514741               	 -3.3615124               	 -3.3709556               	 -3.3805264               	 -3.3898732               	 -3.3984933               	 -3.4065578               	 -3.4144344               	 -3.4231102               	 -3.4330554               	 -3.4470415               	 -3.4578985               	 -3.4660487               	 -3.4721474               	 -3.4782554               	 -3.4818946               	 -3.4881076               	 -3.4959426               	 -3.5033432               	 -3.5186208               	 -3.5354737               	 -3.5464912               	 -3.5575594               	 -3.5693043               	 -3.5807913               	 -3.5918842               	 -3.6031107               	 -3.6152827               	 -3.6276976               	 -3.6398279               	 -3.6518559               	 -3.6643488               	 -3.6769621               	 -3.6880372               	 -3.6988507               	 -3.7082315               	 -3.7170504               	 -3.7256609               	 -3.7337715               	 -3.7419746               	 -3.7478389               	 -3.7561139               	 -3.7650040               	 -3.7737360               	 -3.7860207               	 -3.7970836               	 -3.8071209               	 -3.8169748               	 -3.8270555               	 -3.8377545               	 -3.8467616               	 -3.8539453               	 -3.8602022               	 -3.8661716               	 -3.8723304               	 19.0593827               	 12.2873955               	 9.0638025                	 6.5030119                	 4.0909108                	 2.5217158                	 1.1573414                	 -0.4495498               	
  7.8750000      	 -3.1412367               	 -3.1364583               	 -3.1811575               	 -3.1860437               	 -3.1892849               	 -3.1906830               	 -3.1900918               	 -3.1902881               	 -3.1888237               	 -3.1878045               	 -3.1864486               	 -3.1859538               	 -3.1822358               	 -3.1784889               	 -3.1775974               	 -3.1809529               	 -3.1846727               	 -3.1904205               	 -3.1971241               	 -3.2033330               	 -3.2096525               	 -3.2176699               	 -3.2244846               	 -3.2308790               	 -3.2378781               	 -3.2466342               	 -3.2557819               	 -3.2645620               	 -3.2746934               	 -3.2844682               	 -3.2940667               	 -3.3066847               	 -3.3167532               	 -3.3191623               	 -3.3167593               	 -3.3141264               	 -3.3091391               	 -3.3065152               	 -3.3055897               	 -3.3028284               	 -3.3079683               	 -3.3289612               	 -3.3434398               	 -3.3556137               	 -3.3686636               	 -3.3809019               	 -3.3927750               	 -3.4039286               	 -3.4152438               	 -3.4262942               	 -3.4364733               	 -3.4459808               	 -3.4552640               	 -3.4655216               	 -3.4773123               	 -3.4939506               	 -3.5068160               	 -3.5164143               	 -3.5235191               	 -3.5306299               	 -3.5347660               	 -3.5420126               	 -3.5512134               	 -3.5598854               	 -3.5780588               	 -3.5981678               	 -3.6112475               	 -3.6243852               	 -3.6383307               	 -3.6519555               	 -3.6651053               	 -3.6784150               	 -3.6928551               	 -3.7075892               	 -3.7219902               	 -3.7362642               	 -3.7510911               	 -3.7660591               	 -3.7791793               	 -3.7919881               	 -3.8030779               	 -3.8134835               	 -3.8236191               	 -3.8331416               	 -3.8427725               	 -3.8496066               	 -3.8593463               	 -3.8698260               	 -3.8801340               	 -3.8947550               	 -3.9078913               	 -3.9197819               	 -3.9314456               	 -3.9433716               	 -3.9560403               	 -3.9666664               	 -3.9750863               	 -3.9823901               	 -3.9893557               	 -3.9965488               	 19.2822275               	 12.5724117               	 9.3670444                	 6.8397090                	 4.4524867                	 2.8983306                	 1.5475731                	 -0.0425930               	
  9.0000000      	 -3.1285161               	 -3.1226934               	 -3.1750109               	 -3.1805527               	 -3.1841795               	 -3.1856691               	 -3.1848494               	 -3.1849529               	 -3.1830834               	 -3.1817282               	 -3.1799710               	 -3.1792236               	 -3.1746927               	 -3.1701208               	 -3.1688982               	 -3.1726645               	 -3.1768558               	 -3.1834262               	 -3.1911201               	 -3.1982287               	 -3.2054645               	 -3.2146926               	 -3.2224967               	 -3.2298033               	 -3.2378275               	 -3.2479209               	 -3.2584782               	 -3.2686029               	 -3.2803320               	 -3.2916527               	 -3.3027783               	 -3.3174399               	 -3.3290741               	 -3.3316769               	 -3.3285708               	 -3.3251743               	 -3.3189979               	 -3.3156231               	 -3.3142648               	 -3.3107417               	 -3.3165694               	 -3.3411522               	 -3.3580279               	 -3.3721711               	 -3.3873307               	 -3.4015211               	 -3.4152785               	 -3.4281830               	 -3.4412883               	 -3.4540873               	 -3.4658632               	 -3.4768436               	 -3.4875621               	 -3.4994456               	 -3.5131435               	 -3.5325379               	 -3.5474749               	 -3.5585478               	 -3.5666499               	 -3.5747526               	 -3.5793434               	 -3.5876182               	 -3.5982003               	 -3.6081512               	 -3.6293323               	 -3.6528462               	 -3.6680640               	 -3.6833465               	 -3.6995733               	 -3.7154094               	 -3.7306846               	 -3.7461473               	 -3.7629337               	 -3.7800690               	 -3.7968237               	 -3.8134241               	 -3.8306683               	 -3.8480741               	 -3.8633055               	 -3.8781743               	 -3.8910227               	 -3.9030543               	 -3.9147432               	 -3.9256946               	 -3.9367702               	 -3.9445706               	 -3.9558028               	 -3.9679073               	 -3.9798327               	 -3.9968919               	 -4.0121821               	 -4.0259888               	 -4.0395202               	 -4.0533474               	 -4.0680483               	 -4.0803325               	 -4.0900007               	 -4.0983520               	 -4.1063146               	 -4.1145453               	 19.5020040               	 12.8577823               	 9.6724773                	 7.1817202                	 4.8214308                	 3.2833728                	 1.9470726                	 0.3746448                	
